,07/08/2003,04:00,"Port Sudan, Sudan",Sudan Airways,139,Port Sudan - Khartoum,Boeing 737-2J8C,117,117
,07/13/2003,12:15,"Near San Cristobal, Venezuela",Ruiban & Duran Compania Aérea,,La Carlota - San Cristobal,Let 410UVP-E,10,4
,07/13/2003,15:30,"Off Treasure Cay, Bahamas",Air Sunshine,,"Ft. Lauderdale, FL - Treasure Cay",Cessna 402C,10,2
,07/19/2003,18:00,"Mount Kenya, Kenya",Ryan Blake Air Charter,-,Nairobi - Samburu National Park,Swearingen SA-226T Metro II,14,14
,07/23/2003,08:53,"Waialeale,Kauai, Hawaii",Jack Harter Helicopters,,Sightseeing,Bell 206B,5,5
,08/04/2003,06:39,"Groton, Connecticut",Jet Pro,,Farmingdale - Groton,Gates Learjet 35A,2,2
,08/08/2003,09:32,"Tocomita, Venezuela",Servicios Aeronauticos Sucre (SASCA),,Porlamar - Canaima,Cessna 208B Grand Caravan,16,1
,08/17/2003,12:49,"Near Barrow, Alaska",Hageland Aviation Services Inc.,,Barrow - Wainwright,Reims Aviation 406,2,2
,08/20/2003,13:05,"Kamchatka Peninsula, Russia",Khalatyrka,,Kamchatka - Kuril Islands,Mi-8 helicopter,20,20
,08/24/2003,14:00,"Cap Haitien, Haiti",Tropical Airways,1301,Cap Haitien - Port au Paix,Let 420UVP-E,21,21
,08/26/2003,15:38,"Off Hyannis, Massachusetts",US Airways Express,9446,,Beechcraft 1900D,2,2
,09/11/2003,20:30,"Near Summer Beaver, Canada",Wasaya Airways,125,Pickle Lake - Summer Beaver,Cessna 208B Grand Caravan,8,8
,09/19/2003,20:00,"Near La Quemada, Mexico",Military - Mexican Air Force,,Mexicali - Santa Lucia,Lockheed C-130A Hercules,6,6
,09/19/2003,17:10,"Del Rio, Texas",Ameristar Jet Charter,982,El Paso - Del Rio,Learjet 25B,2,1
,09/20/2003,19:55,"Near Meadview, Arizona",Sundance Helicopters,,Sightseeing,Aerospatiale AS350BA,7,7
,09/27/2003,18:57,"Gaspé, Quebec, Canada",Les Ailes de Gaspé Inc.,,Gaspé - Îles-de-la-Madeleine,Piper PA31-310,3,3
,10/03/2003,,Sao Gabriel de Cachoeria,Air taxi - Rumo Notre Air Taxi,,Sao Gabriel de Cachoeria - Yauarete,EMB 721C Sertanejo,4,4
,10/03/2003,21:25,"Off Waikanae, New Zealand",Air Freight New Zealand,642,Christchurch - Palmerston North,Convair CV-580F,2,2
,10/11/2003,16:00,"Uriman, Venezuela",Transmandu,,,Antonov AN-2TP,2,1
,10/26/2003,04:31,"Buenos Aires, Argentina",CATA Linea Aerea,760,,Fairchild Hiller FH-227B,5,5
,10/27/2003,08:08,"Tampico, Mexico",Aeroextra,,Tampico - Las Potrancas Ranch Airstrip,Hawker 800A,3,3
,10/29/2003,08:51,"Cody, Wyoming",FedEx,8773,Casper - Cody,Cessna 208B Caravan I Super Cargomaster,1,1
,11/02/2003,09:00,"Near Hasi, Iraq",Military - U.S. Army,-,Fallujah - Baghdad,CH-47 Chinook,36,15
,11/08/2003,10:26,"200 miles NE of Derby, Australia",Heliwork WA Pty Ltd. - Air Taxi,,,Robertson R44 helicopter,4,4
,11/08/2003,10:59,"Near Ogle, Guyana",Trans Guyana Airways,,"Ogle, Guyana - Ekereku, Guyana",Shorts SC-7 Skyvan 3M Variant 100,7,2
,11/15/2003,18:30,"Mosul, Iraq",Military - U.S. Army,,,UH-60 Black Hawk / UH-60 Black Hawk,22,17
,11/29/2003,08:01,"Spokane, Washington",Ameriflight,1996,Seattle - Spokane,Swearingen SA227AT Merlin IVC,1,1
,11/29/2003,15:20,"Boende, Congo",Military - Congolese Air Force,,"Boende, Congo - Kinshasa, Congo",Antonov AN-26,24,20
,12/16/2003,12:00,"Jellicoe, Ontario, Canada",Huron Air,,,de Havilland DHC-3 Otter,3,2
,12/18/2003,22:00,"Mitu, Colombia",Líneas Aéreas Suramericanas,,El Yopal - Mitu,Douglas DC-9-15F,3,3
,12/23/2003,09:13,"Helendale, California",Pavair,,"Chino,CA - Sun Valley, ID",Gates Learjet 24B,2,2
,12/25/2003,14:55,"Cotonou, Benin",Union des Transports Aeriens de Guinee,141,"Conakry, Guinea - Cotonou, Benin - Beirut, Lebanon",Boeing B-727-223,161,140
,01/03/2004,04:44,"Off Sharm el Sheikh, Egypt",Flash Air,604,"Sharm el Sheikh, Egypt - Cairo, Egypt",Boeing B-737-3Q8,148,148
,01/13/2004,19:40,"Tashkent, Uzbekistan",Uzbekistan Airways,1154,Termez - Tashkent,Yakovlev YAK-40,37,37
,02/06/2004,08:01,"Bitonja, Bosnia-Herzegovina",Military - Government of Macedonia,,Skopje - Mostar,Beechcraft Super King Air 200,9,9
,02/10/2004,11:40,"Sharjah, United Arab Emirates",Kish Airlines,1770,Kish Island - Sharjah,Fokker F-50,46,43
,03/04/2004,09:40,"Bakou, Azerbaijan 	 Bakou, Azerbaijan",Azov Avia Airlines,,Ankara - Baku - Kabul,Ilyushin II-76,7,3
,03/16/2004,04:01,"Tonopah, Nevada",Military - United States Air Force,,,Beechcraft 1900C,5,5
,03/21/2004,02:20,"Pyote, Texas",Air Ambulance - Med-Trans Corp.,,"Odessa, TX - Lubbock, TX",Bell 407,5,4
,05/02/2004,16:00,"Near Milpillas, Mexico",Procuradoria General de la Republica,,Ciudad Juarez - Mexico City,Rockwell Gulfstream Jetprop 840,7,7
,05/05/2004,13:00,"Carepa, Colombia",Aerotransportes Petroleros,,Bogota - Carepa,Swearingen SA227AC Metro III,7,3
,05/06/2004,15:00,"Jiech, Sudan",Charter - Air Cush,,Jiech - Ayod,Let 410UVP,10,6
,05/11/2004,,"Dalang, Sudan",El Magal Aviation,,Khartoum - Juba - El Obeid,Antonov AN-12,7,7
,05/14/2004,18:30,"Near Manaus, Brazil",Rico Linhas Aereas,4815,Sao Paulo - Tefe - Manaus,Embraer 120ER Brasilia,33,33
,05/18/2004,10:50,"Urumqi, China",AZAL Cargo Company,,Taiyuan - Urumqi - Baku,Ilyushin II-76TD,7,7
,05/18/2004,10:40,"Bozoy, Kazakhstan",Aray-Avia,,Kyzyl-Orda - Bozoy - Vozrozhdenya Island,PZL-Mielec AN-2R,12,1
,05/23/2004,07:30,"Mwingi, Kenya",Blue Bird Aviation,,Nairobi - Mogadiscio,Let 410UVP,2,2
,05/25/2004,13:56,"Near Lukla, Nepal",Yeti Airlines,117,Katmandou - Lukla,de Havilland DHC-6 Twin Otter 300,3,3
,06/08/2004,09:38,"Off Libreville, Gabon",Gabon Express,221,Libreville - Franceville,BAe HS-748-232 Srs 2A,30,19
,06/28/2004,09:17,"Near Yengema, Sierra Leone",United Nations -  UTair Charter,,Freetown - Kailahun,Mi-8MTV-1,24,24
,07/12/2004,07:15,"Off Beef Island, British Virgin Islands",Dodita Air Cargo,,San Juan - Saint Martten,Convair CV-440,2,1
,07/22/2004,08:30,"Off  Macaé , Rio de Janeiro , Brazil",BHS - Brazilian Helicopter Service  Air Taxi,,"Campos, Brazil  -  Off-shore oil rig",Sikorsky S 76,11,6
,07/29/2004,10:30,"Ononge, Papua New Guinea",Airlines of PNG,,Port Moresby - Ononge,de Havilland DHC-6 Twin Otter 300,3,2
,08/13/2004,00:50,"Cincinnati, Ohio",Air Taroma,185,Memphis - Cincinnati,Convair CV-580,2,1
,08/21/2004,16:28,"Near Maracay, Venezuela",Military - Venezuelan Air Force,,La Orchila Air Base - Maracay,Shorts 360,25,25
,08/24/2004,22:59,"Near Rostov-on-Don, Russia",Sibir Airlines,1047,Moscow - Sochi,Tupolev 154B-2,46,46
,08/24/2004,22:56,"Near Toula, Russia",Volga-Avia Express,1303,Moscow - Volograd,Tupolev 134A-3,41,41
,08/27/2004,16:30,"Near Mc Grath, Alaska",Mavrik Aire Transport,,Kenai - McGrath - Kotzebue,de Havilland DHC-3 Otter,3,1
,09/09/2004,06:50,"Villahermosa, Mexico",Jett Paqueteria SA,,Mexico City - Villahermosa,Rockwell CT-39A Sabreliner,2,2
,09/11/2004,11:10,"Off Mount Athos, Greece",Military - Greek Army,,Athens - Mount Athos,CH-47D Chinook,17,17
,09/29/2004,18:59,"Tortuguero lagoon, Puerto Rico",Air Flamence,,Mayaguez - San Juan,Pilatus-Britten Norman BN-2A-27 Islander,1,1
,10/05/2004,12:37,"Kaduqli, Sudan",Sarit Airlines,,El Obeid - Juba,Antonov AN-12,4,4
,10/14/2004,03:56,"Halifax, Nova Scotia, Canada",MK Airlines,1602,"Windsor Locks - Halifax - Zaragoza, Spain",Boeing 747-244B-SF,7,7
,10/14/2004,22:15,"Jefferson City, Missouri",Pinnacle Airlines/Northwest Airlink,3701,Little Rock - Minneapolis,Canadair CRJ200LR RegionalJet,2,2
,10/15/2004,07:46,"Near Medellin, Colombia",Aerovanguardia,,Villavicencio - Medellin,Douglas DC-3C,3,3
,10/16/2004,15:00,"Coron Island, Philippines",Pacific Air,,Coron Island - Manila,Pilatus Britten-Norman BN-2A-21 Islander,2,2
,10/19/2004,07:45,"Near Kirksville, Missouri",Corporate Airlines (American Connection),5966,"St. Louis, MO - Kirkville, MO",Bae Jetstream 3201,15,13
,10/24/2004,00:30,"San Diego, California",Med Flight Air Ambulance - Private,,"San Diego, CA - Albuquerque, NM",Learjet 35A,5,5
,10/24/2004,16:30,"Martinsville, Virginia",Private - Hendrick Motorsports Inc.,,"Concord, NC - Martinsville, VA",Beech 200 Super King Air,10,10
,11/18/2004,13:02,"Caracas, Venezuela",Venezolana,213,El Vigia - Caracas,BAe 3101 Jetstream 31,21,3
,11/21/2004,08:20,"Baotou, Inner Mongolia, China",China Eastern Airlines,,Baotou - Shanghai,Bombardier CRJ200,53,53
,11/22/2004,06:15,"Houston, Texas",Business Jet Services,,Dallas - Houston,Grumman Gulfstream G3,3,3
,11/27/2004,08:20,"Near Bagram, Afghanstan",Presidental Airways Inc. - Air Taxi,,"Bagram - Farah, Afghanstan",CASA 212-CC,6,6
,11/28/2004,09:55,"Montrose, Colorado",Glow Air/Air Castle - Charter,73,"Montrose, CO - South Bend, IN",Canadair CL-601-2A12 Challenger,6,3
,11/30/2004,18:14,"Solo, Indonesia",Lion Air,583,"Jakarta, Indonesia - Solo, Indonesia",McDonnell-Douglas MD-82,163,25
,12/10/2004,,"El Junquito, Venezuela",Guardia Nacional de Venezuela,,Puerto Ayacucho - La Carlota,PZL-Mielec M28,16,16
,12/11/2004,,"Near Jeddah, Saudi Arabia",Airline Transport,,Baku - Kabul,Ilyushin II-76TD,7,1
,12/11/2004,05:30,"Uberaba, Brazil",NHR Táxi-Aéreo,,Sao Paulo - Uberaba,Embraer EMB-110 Bandeirante,2,2
,01/13/2005,16:10,"Tura,Siberia, Russia",Tura Air Enterprise,,Vanavara - Tura,Antonov AN-2,9,9
,01/13/2005,,"Manguipayan, Colombia",Military - Colombian government,,,Black Hawk helicopter,20,20
,01/13/2005,22:18,"Keene, New Hampshire",AirNow,,"Bangor, ME - Concord, NH",Embraer EMB-110 Bandeirante,1,1
,01/26/2005,01:20,"Rutbah, Iraq",Military - U.S. Marines,,Ferrying troops,CH53E Sea Stallion,31,31
,01/27/2005,08:10,"Lasi, Hungary",Farnair Hungary,,Bucharest -Lasi,Let 410UVP-E4,2,2
,01/30/2005,16:30,"Near Al Taji, Iraq",Military - Royal Air Force,,Bagdad - Balad,Lockheed Hercules C.1,10,10
,02/03/2005,17:00,"Near Kabul, Afghanistan",Kam Air,904,Herat - Kabul,Boeing B-737-200,104,104
,02/03/2005,08:07,"Near Khartoum, Sudan",Air West,,Sharjah - Khartoum - Nyala,Ilyushin 76TD,7,7
,02/16/2005,09:13,"Near Pueblo, Colorado",Circuit City Stores - Charter,,"Richmond, VA - Saint Louis, MO  - Pueblo,CO - Irvine, CA",Cessna 560 Citation V,8,8
,02/22/2005,13:22,"Bimin, Papua, New Guinea",Missionary Aviation Fellowship,,Tabubil - Bimin,de Havilland DHC-6 Twin Otter 300,13,2
,02/22/2005,07:15,"Off Sarmi, Indonesia 	 Sarmi, Indonesia",Indonesian National Police,,Jayapura - Sarmi,CASA 212 Aviocar,18,15
,03/08/2005,09:23,"Chrallave, Venezuela",Air Global,,Maturin - Charallave,Cessna 500 Citation I,2,2
,03/15/2005,00:15,"Off Campbeltown, United Kingdom",Loganair,,Glasgow - Campbeltown,Pilatus-Britten Norman BN-2B-26 Islander,2,2
,03/16/2005,13:57,"Varandey, Russia",Regional Airlines,,Ufa - Usinsk - Perm - Varandey - Naryan Mar,Antonov 24,52,28
,03/23/2005,23:07,"Off Mwanza, Tanzania",Air Transport,,Mwanza - Khartoum - Zagreb,Ilyushin IL-76TD,8,8
,03/26/2005,10:15,"El Embrujo, Providencia Island, Colombia",West Caribbean Airways,,Old Providence - San Andres,Let-410UVP-E,14,8
,03/31/2005,20:00,"Near Rovie, Albania",Military - U.S. Air Force,,Training,Lockheed Hercules MC-130H,9,9
,04/12/2005,12:10,"Enarotali, Indonesia",GT Air,,Timika - Enarotali,de Havilland Canada DHC-6 Twin Otter 100,18,18
,04/20/2005,22:15,"Tehran, Iran",Saha Airline Services,,Krish - Teran,Boeing B-707-3J9C,169,3
,04/21/2005,,"Near Baghdad, Iraq",Military - Bulgarian,,,Mil Mi-8,11,11
,04/28/2005,11:28,"Pisco, Peru",Military - Fuerza Del Peru,,Training,Let 410UVP,13,13
,05/02/2005,22:14,"Near Stratford, New Zealand",Airwork NZ,23,Auckland - Blenheim,Swearingen SA.227AC Metro III,2,2
,05/05/2005,13:30,"Near Kisangani, Democratic Republic Congo",Kisangani Airlift,,Bangboka - Isiro,Antonov AN-26,11,10
,05/07/2005,11:45,"Lockhart River, Queensland, Australia",Aero-Tropics,,Bamaga - Lockhart River,Swearingen SA-227AC Metro III,15,15
,05/16/2005,12:20,"El Portezulo, Argentina",Transportes Aereos Don Carlos - Charter,,"Balmaceda, Argentina - Chile Chiro, Chile",Beech 65-A80 Queenaire,10,10
,05/18/2005,13:27,"Mongu, Zambia",Military - Zambia Air Force,,Lusaka - Livingstone - Mongu - Lusaka,Yunshuji Y-12,13,13
,05/25/2005,,"Walungu, Congo",Charter - Maniema Union (owner Victoria Air),,Goma - Kindu - Kongolo,Antonov AN-12BP,27,27
,06/02/2005,11:15,"Khartoom, Sudan",Marsland Aviation,430,Kartoom - El Obeid - El Fasher,Antonov AN-24B,42,7
,07/16/2005,10:00,"Baney, Equatorial Guinea",Ecuatair,,"Malabala, Bioko Island - Bata",Antonov AN-24B,60,60
,08/02/2005,16:04,"Toronto, Canada",Air France,358,"Paris, France - Toronto Canada",Airbus A-340,309,0
,08/06/2005,15:40,"Off Palermo, Italy",Tuninter,1153,"Bari, Italy - Djerba, Tunisia",ATR-72-202,39,16
,08/10/2005,12:43,"Off Talinn, Estonia",Copterline,,"Talinn, Estonia - Helsinki, Finland",Sikorsky S-76C,14,14
,08/14/2005,12:20,"Near Grammatikos, Greece",Helios Airways,522,"Larnaca, Cyprus - Athens, Greece - Prague, Czech Republic",Boeing 737-31S,121,121
,08/16/2005,03:30,"Near La Cucharita, Venezuela",West Caribbean Airways,708,"Panama City - Fort de France, Martinique",McDonnell Douglas MD-82,160,160
,08/23/2005,15:06,"Near Pucallpa, Peru",TANS Peru,204,Lima - Pucallpa - Iquitos,Boeing B-737-244,98,40
,09/05/2005,09:40,"Medan, Indonesia",Mandala Airlines,91,Medan - Jakarta,Boeing 737-230,117,99
,09/05/2005,07:30,"Isiro, Democtratic Republic Congo",Kavatshi Airlines,,Beni - Isiro,Antonov 26B,11,11
,09/09/2005,15:45,"Near Brazzaville, Congo",Air Kasai,,Boende - Kinshasa,Antonov AN-26A,14,14
,10/04/2005,,"Aru, Democratic Republic Cogo",Wimbi Dira Airways,,Kisangani - Bunia,Antonov 12V,100,2
,10/22/2005,20:40,"Lisa, Nigeria",Bellview Airlines,3210,Lagos - Abuja,Boeing B-737-2L9,117,117
,12/06/2005,14:15,"Tehran, Iran",Military - Islamic Republic of Iran Air Force,,Tehran - Bandar Abbas,Lockheed C-130B Hercules,94,94
,12/08/2005,19:15,"Chicago, Illinois",Southwest Airlines,1248,"Baltimore, Maryland - Chicago, Illinois - Las Vegas, Nevada",Boeing B-737-7H4,103,0
,12/10/2005,14:08,"Near Port Harcourt, Nigeria",Sosoliso Airlines,1145,Abuja - Port Harcourt,McDonnell DC-9-32,110,108
,12/19/2005,14:40,"Off Miami Beach, Florida",Chalk's Ocean Airways,101,"Miami, Florida - Bimini, Bahamas",Grumman G73T Turbo Mallard,20,20
,12/23/2005,22:27,"Nardaran, Azerbaijan",Azerbaijan Airlines,217,"Baku, Azerbaijan - Aktau, Kazakhstan",Antonov AN-140-100,23,23
,01/02/2006,11:11,Near Karkov,Evolga,,Moscow - Karkov,British Aerospace BAe-125-700A,3,3
,01/07/2006,,"Near Tal Afar, Iraq",Military - US Army,,,UH-60L Black Hawk,12,12
,01/08/2006,13:00,"Bukalaza, Uganda",Service Air,,Entebbe - Kinshasa,Antonov 12,6,6
,01/09/2006,09:30,"Near Orumiyeh, Iran",Military - Iranian Revolutionary Guard Corps Air Force,,Tehran - Orumiyeh,Dassault Falcon 20,11,11
,01/19/2006,19:30,"Near Telkibanya, Hungary",Military - Slovak Air Force,,Pristina - Kosice,Antonov AN-24V,43,42
,02/05/2006,16:53,"Near Watertown, Wisconson",Air Cargo Carriers,,,Shorts 360-100 /Shorts 360-300,3,3
,02/08/2006,12:12,"Near Paris, Tennessee",TriCoastal Air,,"Dayton, Ohio -",Swearingen SA.226TC Metro II,1,1
,03/31/2006,17:39,"Rio Bonito, Brazil",Team Air,6865,Macaé - Rio de Janeiro,Let L410UVP-E20,19,19
,04/10/2006,10:00,"Marsabit, Kenya",Military - Kenya Air Force,,Nairobi - Eastleigh AFB,Harbin Yunshuji Y-12-II,17,14
,04/23/2006,04:55,"Kousséri, Cameroon",Military - Lybian Arab Air Force,,Sebha - N'Djamena,Antonov 74TK-200,6,6
,04/24/2006,11:45,"Lashkar Gah, Afghanistan",U.S. Government (leased),,Kabul - Kandahar - Lashkar Gah,Antonov AN-32B,16,2
,05/03/2006,02:15,"Off Adler, Russia",Armavia,967,"Yerevan, Armenia - Sochi, Russia",Airbus A320-211,113,113
,05/14/2006,12:32,"La Ronge, Saskatchewan",Saskatchewan Government Northern Air Operations,,Training,Convair CV-580,3,1
,05/23/2006,18:22,Off São Tomé Island,Air São Tomé,,Training,de Havilland Canada DHC-6 Twin Otter 300,4,4
,06/03/2006,15:00,"Yaocun, China",Military - Chinese Air Force,,,KJ-2000,40,40
,06/11/2006,18:30,"Abéché, Chad",Military - Chadian Air Force,,N'djamena - Abéché,Lockheed C-130 Hercules,7,5
,06/21/2006,12:03,"Jumla, Napal",Yeti Airlines,,Surkhet - Jumla,de Havilland Canada DHC-6 Twin Otter 300,9,9
,07/07/2006,15:35,"Sake, Democratic Republic Congo",Mango Airlines,,Goma - Kisangani,Antonov AN-12B,5,5
,07/09/2006,07:44,"Irkutsk, Russia",Sibir (S7),S7-778,Moscow - Irkutsk,Airbus A-310-324ET,203,125
,07/10/2006,12:05,"Multan, Pakistan",Pakistan International Airlines,688,Multan - Lahore,Fokker F-27 Friendship 200,45,45
,07/27/2006,,Afghanistan,Afghan Army,,Khost to Kabul,Mil Mi-8,17,17
,08/03/2006,,"Bukavu, Democratic Republic Congo",Tracep,,Lugushwa - Bukavu,Antonov AN-28,17,17
,08/04/2006,09:30,"Near Pownal, Vermont",AirNow,59,"Binghamton, NY - Benningham, VT",Embraer 110 Bandeirante,1,1
,08/13/2006,20:15,"Near Piacenza, Italy",Air Algerie,2208,Algiers - Frankfurt,Lockheed L-100-30 Hercules,3,3
,08/22/2006,15:30,"Near Donetsk, Ukraine",Pulkovo Airlines,SP-612,Anapa - St. Petersburg,Tupolev Tu-154M,170,170
,08/27/2006,06:07,"Lexington, Kentucky",Comair,5191,Lexington - Atlanta,Canadair CRJ-200ER,50,49
,09/01/2006,13:45,"Mahad, Iran",Iran Air Tours,,Bandar Abbas - Mashad,Tupolev Tu-154M,148,29
,09/02/2006,16:30,"Near Kandahar, Afghanistan",Military - Royal Air Force,,,British Aerospace Nimrod MR-2,14,14
,09/11/2006,17:30,"Vladikavkaz, Russia",Military - Russian Army,,Gizel - Khankala,Mi-8 helicopter,15,12
,09/17/2006,10:15,"Vandeikya, Nigeria",Military - Nigerian Air Force,,Abuja - Obudu,Dornier 228,18,13
,09/29/2006,15:59,"Near Sao Felix do Araguaia , Brazil",Gol Airlines / Private,1907,Manaus - Brasilia,Boeing B-737-8EH /EMB-135JB,161,154
,10/10/2006,07:35,"Stord, Norway",Atlantic Airways,670,Stavanger - Stord,BAe 146-200,16,4
,10/19/2006,07:30,"Tashkent, Russia",Military - Russian Air Force/Uzbekistan Airways,,Training/Aranchi,Antonov An-2,15,15
,10/29/2006,11:30,"Near Abuja, Nigeria",ADC Airlines,53,Lagos - Abuja - Sokoto,Boeing 737-2B7,105,96
,11/17/2006,08:07,"Puncak Jaya, Indonesia",Trigana Air Service,,Mulia - Ilaga,de Havilland Canada DHC-6 Twin Otter 300,12,12
,11/18/2006,21:00,"Near Leticia, Colombia",Aerosucre Colombia,,Bogota - Leticia,Boeing 727-23F,5,5
,11/27/2006,07:20,"Tehran, Iran",Military - Iranian Revolutionary Guard Corps Air Force,,Tehran - Shiraz,Antonov 74T-200,38,38
,12/10/2006,02:00,"Cajon Pass, California",Air ambulance - Mercy Air Services,,Loma Linda - Victorville,Bell 412,3,3
,01/01/2007,14:07,"Off Parepare, Indonesia",Adam Air,574,"Surabaya, East Java - Manado, Indonesia",Boeing B-737-4Q8,102,102
,01/09/2007,,"Near Balad Air Base, Iraq",Moldovan Aeriantur-M Air Cargo,,"Adana, Turkey - Balad Air Base, Iraq",Antonov 26B-100,35,34
,01/20/2007,,"Near Baghdad, Iraq",Military - US Army,,,Sikorsky UH-60L Black Hawk,12,12
,01/25/2007,11:15,"Pau, France",Regional Compagnie Aerienne Europeenne,7775,Pau - Paris,Fokker 100,54,0
,03/07/2007,07:14,"Yogyakarta, Indonesia",Garuda Indonesia Airlines,200,Jakarta - Yogyakarta,Boeing B-737-497,140,22
,03/08/2007,15:00,"Princeville, Hawaii",Heli-USA Airways,,Sightseeing,Aerospatiale AS350BA Rotocraft,7,4
,03/11/2007,23:20,"Hanea, Kauai, Hawaii",Inter-Island,,,Mc Donnell Douglas 369FF Rotocraft,5,1
,03/14/2007,,"Fazenda Nossa Senhora de Lourdes, Brazil",Bahia Taxi Aéreo 	 Bahia Taxi Aéreo 	 Bahia Taxi Aéreo,,Petrolina - Salvador,Rockwell 500S Shrike Commander,4,4
,03/17/2007,11:40,"Samara, Russia",UTAir Airlines,UT-471,Surgut - Samara,Tuolev 134AK,57,6
,03/23/2007,17:00,"Mogadishu, Somalia",Transaviaexport Airlines,,Mogadishu - Djibouti,Ilushin Il-76TD,11,11
,04/25/2007,14:05,"Near Kopinang, Guyana",Air Services,,Kato - Kopinang,Pilatus Britten Norman BN-2A-27 Islander,5,3
,04/27/2007,11:34,"Shatoi, Chechnya",Military - Russian,,,Mi 8,18,18
,05/05/2007,00:08,"Near Dizangue, Cameroon",Kenya Airways,507,"Abidjan, Ivory Coast - Douala, Cameroon - Nairobi, Kenya",Boeing B-737-8AL,114,114
,05/06/2007,09:10,"Near El-Thamad, Egypt",Military - French Air Force,,El-Gora - Santa Katarina,de Havilland Canada DHC-6 Twin Otter,9,9
,05/17/2007,11:00,"Walikale Airstrip, Congo",Safe Air Complany,,Walikale - Goma,Let 410UVP,3,3
,05/24/2007,17:45,"Near Pampa Hermosa, Peru",Military - Peruvian Air Force,,Iquitos - Pucallpa,de Havilland Canada DHC-6 Twin Otter 300,20,13
,06/03/2007,20:30,"Freetown, Sierra Leone",Paramount Airlilnes,,Shuttle,Mi-8,22,21
,06/04/2007,16:04,"Near Milwaukee, Wisconson",University of Michigan Health System,,"Milwaukee, WI - Detroit, MI",Cessna 550 Citation II,6,6
,06/13/2007,,"Selenge province, Mongolia",Mongolian Defense Ministry,,,Mi-8,22,15
,06/21/2007,,"Near Kamina, Congo",Karibu Airways,,Kamina - Lubumbashi,Let 410UVP,25,1
,06/25/2007,10:40,"Near Sihanoukville, Cambodia",PMT Air,241,Siem Reap - Sihanoukville,Antonov AN-24V,22,22
,06/28/2007,13:40,"M'Banza Congo, Angola",TAAG Angola Airlines,,Luanda - M'Banza,Boeing 737-2M2,78,5
,07/05/2007,09:30,"Culiacan, Mexico",Jett Paqueteria SA,,,North American CT-39A Sabreline,3,3
,07/08/2007,13:00,"Muncho Lake, British Columbia, Canada",Liard Air,,Muncho Lake - Vancouver,de Havilland DHC-6 Twim Otter 100,5,1
,07/17/2007,18:52,"Sao Paulo, Brazil",TAM (Brazil),3054,Porto Alegre - Sao Paulo,Airbus A-320-233,187,187
,07/23/2007,13:00,"Near Shinile, Ethiopia",Djibouti Airlines,,Dire Dawa - Djibouti,Antonov AN-26V,9,1
,07/24/2007,14:05,"Rudyerd Bay, Alaska",Taquan Air Service,,Sightseeing,de Havilland DHC-2 MK.1 Beaver,5,5
,07/29/2007,04:17,"Moscow, Russia",Atran,9655,Sightseeing,Antonov AN-12BP,9,9
,08/09/2007,12:00,"Off Moorea, French Polynesia",Air Moorea,1121,Moorea - Papeete,de Havilland Canada DHC-6 Twin Otter 300,20,20
,08/16/2007,23:16,"Near Ketchikan, Alaska",SeaWind Aviation,,Sightseeing,de Havilland Canada DHC-2 Beaver,10,6
,08/20/2007,10:33,"Okinawa, Japan",China Airlines,120,Taipei - Naha,Boeing 737-809,165,0
,08/22/2007,00:36,"Near Curitiba, Brazil",Two Taxi Aero,,Curitiba - Jundiai,Embraer EMB-110P1 Bandeirant,2,2
,08/22/2007,,"Near Kirkuk, Iraq",Military - U.S. Army,,Transporting troops,UH-60 Blackhawk helilcopter,14,14
,08/26/2007,16:00,"Kongolo, Democratic Republic Congo",Great Lakes Business Complany,,Kongolo - Goma,Antonov AN-32,15,14
,09/07/2007,,"Goma, Democratic Republic Congo",Galaxy Kavatsi Airlines,,Kisangi - Goma - Bukavu,Antonov AN-12BP,8,8
,09/16/2007,15:35,"Phuket, Thailand",One-Two-Go Airlines,269,Bangkok - Phuket,McDonnell Douglas MD-82,130,90
,09/24/2007,13:00,"Malemba Nkulu, DR Congo",Karibu Airways,,Lubumbashi - Malemba Nkulu,Let 410,6,1
,10/04/2007,10:40,"Kinshasa, DR Congo",Africa One Congo,,Kinshasa - Tshikapa,Antonov AN-26,22,21
,10/08/2007,15:30,"Near Cubarral, Colombia",Nacional de Aviacion,,Villavicencio - Uribe,Let 410 UVP-E10A,17,17
,11/08/2007,08:00,"Khartoum, Sudan",Juba Air Cargo,,Khartoum - Juba,Antonov 12,4,0
,11/30/2007,01:36,"Near Isparta, Turkey",Atlasjet Airlines,4203,Istanbul - Isparta,McDonnell Douglas MD-83,57,57
,12/03/2007,17:18,"Off Whittier, Alaska","Evergreen Alaska Helicopters, Inc.",,Cordova - Ancorage,Eurocopter Deutschland BK117C1,4,4
,12/05/2007,06:48,"Columbus, Ohio",Castle Aviation,,"Columbus, OH - Buffalo, NY",Cessna 208B Caravan I Super Cargomaster,2,2
,01/04/2008,09:48,"Los Roques, Venezuela",Transaven,,Los Rogues - Carac,Let 410 UVP-E3,18,18
,01/12/2008,,"Blace, Macedonia",Military - Macedonian Air Force,,"Bosnia - Skopje, Macedonia",Mi-17 Helicopter,11,11
,01/17/2008,12:43,"London, England",British Airways,38,"Bejing, China - London, England",Boeing 777-236ER,152,0
,01/23/2008,19:00,"Miroslawiec, Poland",Military - Polish Air Force,,Warsaw - Miroslawiec,CASA C-295M,20,20
,01/26/2008,09:35,"Near Malinau, Indonesia",Dirgantara Air Service,,Tarakan - Long Apung,CASA NC-212-200,3,3
